subject,relation,object,question,label
Valeriya Novodvorskaya,native language,Russian,What is the native language of Valeriya Novodvorskaya?,Russian
Alexei Tupolev,member of political party,Communist Party of the Soviet Union,What is the member of political party of Alexei Tupolev?,Communist Party of the Soviet Union
Alexei Tupolev,place of burial,Novodevichy Cemetery,What is the place of burial of Alexei Tupolev?,Novodevichy Cemetery
Valeriya Novodvorskaya,sex or gender,female,What is the sex or gender of Valeriya Novodvorskaya?,female
Alexei Tupolev,educated at,Moscow Aviation Institute,What was Alexei Tupolev educated at?,Moscow Aviation Institute
Alexei Tupolev,field of work,aircraft industry,What is the field of work of Alexei Tupolev?,aircraft industry
Valeriya Novodvorskaya,manner of death,natural causes,What is the manner of death of Valeriya Novodvorskaya?,natural causes
Alexei Tupolev,sex or gender,male,What is the sex or gender of Alexei Tupolev?,male
Alexei Tupolev,father,Andrei Tupolev,Who is the father of Alexei Tupolev?,Andrei Tupolev
Dmitry Medvedev,native language,Russian,What is the native language of Dmitry Medvedev?,Russian
Dmitry Medvedev,employer,Saint Petersburg State University,What is the employer of Dmitry Medvedev?,Saint Petersburg State University
Alexei Tupolev,employer,Moscow State Aviation Technological University,What is the employer of Alexei Tupolev?,Moscow State Aviation Technological University
Dmitry Medvedev,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Dmitry Medvedev?,Eastern Orthodoxy
Dmitry Medvedev,spouse,Svetlana Medvedeva,Who is the spouse of Dmitry Medvedev?,Svetlana Medvedeva
Dmitry Medvedev,country of citizenship,Russia,What is the country of citizenship of Dmitry Medvedev?,Russia
Yury Vlasov,father,Peter Vladimirov,Who is the father of Yury Vlasov?,Peter Vladimirov
Yury Vlasov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Yury Vlasov?,Communist Party of the Soviet Union
Yury Vlasov,country of citizenship,Russia,What is the country of citizenship of Yury Vlasov?,Russia
Alexei Tupolev,professorship,full professor,What is the professorship of Alexei Tupolev?,full professor
Dmitry Medvedev,sex or gender,male,What is the sex or gender of Dmitry Medvedev?,male
Yury Vlasov,place of birth,Makiivka,What is the place of birth of Yury Vlasov?,Makiivka
Alexei Tupolev,notable work,Tupolev Tu-144,What is the notable work of Alexei Tupolev?,Tupolev Tu-144
Vladimir Zhirinovsky,place of birth,Almaty,What is the place of birth of Vladimir Zhirinovsky?,Almaty
Yury Vlasov,sex or gender,male,What is the sex or gender of Yury Vlasov?,male
Vladimir Zhirinovsky,native language,Russian,What is the native language of Vladimir Zhirinovsky?,Russian
Vladimir Zhirinovsky,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Vladimir Zhirinovsky?,Eastern Orthodoxy
Vladimir Zhirinovsky,country of citizenship,Russia,What is the country of citizenship of Vladimir Zhirinovsky?,Russia
Dmitry Medvedev,military or police rank,colonel,What is the military or police rank of Dmitry Medvedev?,colonel
Vladimir Zhirinovsky,movement,Russian nationalism,What is the movement of Vladimir Zhirinovsky?,Russian nationalism
Vladimir Zhirinovsky,place of burial,Novodevichy Cemetery,What is the place of burial of Vladimir Zhirinovsky?,Novodevichy Cemetery
Vladimir Zhirinovsky,child,Igor Lebedev,Who is the child of Vladimir Zhirinovsky?,Igor Lebedev
Vladimir Zhirinovsky,member of political party,Liberal Democratic Party of Russia,What is the member of political party of Vladimir Zhirinovsky?,Liberal Democratic Party of Russia
Yury Vlasov,writing language,Russian,What is the writing language of Yury Vlasov?,Russian
Dmitry Medvedev,political ideology,Russian nationalism,What is the political ideology of Dmitry Medvedev?,Russian nationalism
Dmitry Medvedev,conflict,Russo-Georgian War,What is the conflict of Dmitry Medvedev?,Russo-Georgian War
Vladimir Zhirinovsky,sex or gender,male,What is the sex or gender of Vladimir Zhirinovsky?,male
Yury Vlasov,sport,weightlifting,What is the sport of Yury Vlasov?,weightlifting
Yury Vlasov,place of burial,Novodevichy Cemetery,What is the place of burial of Yury Vlasov?,Novodevichy Cemetery
Dmitry Medvedev,military branch,Russian Armed Forces,What is the military branch of Dmitry Medvedev?,Russian Armed Forces
Vladimir Zhirinovsky,ethnic group,Jewish people,What is the ethnic group of Vladimir Zhirinovsky?,Jewish people
Vladimir Zhirinovsky,military branch,Soviet Army,What is the military branch of Vladimir Zhirinovsky?,Soviet Army
Natalia Bessmertnova,educated at,Moscow State Academy of Choreography,What was Natalia Bessmertnova educated at?,Moscow State Academy of Choreography
Natalia Bessmertnova,place of burial,Novodevichy Cemetery,What is the place of burial of Natalia Bessmertnova?,Novodevichy Cemetery
Natalia Bessmertnova,spouse,Yury Grigorovich,Who is the spouse of Natalia Bessmertnova?,Yury Grigorovich
Vladimir Zhirinovsky,allegiance,Russia,What is the allegiance of Vladimir Zhirinovsky?,Russia
Vladimir Zhirinovsky,manner of death,natural causes,What is the manner of death of Vladimir Zhirinovsky?,natural causes
Natalia Bessmertnova,manner of death,natural causes,What is the manner of death of Natalia Bessmertnova?,natural causes
Alexei Navalny,native language,Russian,What is the native language of Alexei Navalny?,Russian
Natalia Bessmertnova,cause of death,cancer,What is the cause of death of Natalia Bessmertnova?,cancer
Natalia Bessmertnova,sex or gender,female,What is the sex or gender of Natalia Bessmertnova?,female
Alexei Navalny,child,Darya Navalnaya,Who is the child of Alexei Navalny?,Darya Navalnaya
Alexei Navalny,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Alexei Navalny?,Eastern Orthodoxy
Alexei Navalny,sex or gender,male,What is the sex or gender of Alexei Navalny?,male
Alexei Navalny,ethnic group,Russians,What is the ethnic group of Alexei Navalny?,Russians
Vladimir Zhirinovsky,writing language,Russian,What is the writing language of Vladimir Zhirinovsky?,Russian
Alexander Zhukov,supported sports team,Spartak Moscow,What is the supported sports team of Alexander Zhukov?,Spartak Moscow
Alexander Zhukov,father,Dmitri Zhukov,Who is the father of Alexander Zhukov?,Dmitri Zhukov
Herman Gref,member of political party,Communist Party of the Soviet Union,What is the member of political party of Herman Gref?,Communist Party of the Soviet Union
Alexander Zhukov,member of political party,United Russia,What is the member of political party of Alexander Zhukov?,United Russia
Alexei Navalny,spouse,Yulia Navalnaya,Who is the spouse of Alexei Navalny?,Yulia Navalnaya
Herman Gref,employer,Sberbank,What is the employer of Herman Gref?,Sberbank
Alexander Zhukov,sex or gender,male,What is the sex or gender of Alexander Zhukov?,male
Patriarch Alexius II,place of birth,Tallinn,What is the place of birth of Patriarch Alexius II?,Tallinn
Alexander Zhukov,given name,Aleksandr,Who is the given name of Alexander Zhukov?,Aleksandr
Patriarch Alexius II,religion or worldview,Eastern Orthodox Church,What is the religion or worldview of Patriarch Alexius II?,Eastern Orthodox Church
Herman Gref,sex or gender,male,What is the sex or gender of Herman Gref?,male
Patriarch Alexius II,sex or gender,male,What is the sex or gender of Patriarch Alexius II?,male
Sergey Sokolov,subject has role,centenarian,What is the subject has role of Sergey Sokolov?,centenarian
Valentina Tereshkova,educated at,Zhukovsky Air Force Engineering Academy,What was Valentina Tereshkova educated at?,Zhukovsky Air Force Engineering Academy
Valentina Tereshkova,place of birth,Bolshoye Maslennikovo,Who is the place of birth of Valentina Tereshkova?,Bolshoye Maslennikovo
Boris Gromov,place of birth,Saratov,What is the place of birth of Boris Gromov?,Saratov
Valentina Tereshkova,sex or gender,female,What is the sex or gender of Valentina Tereshkova?,female
Boris Gromov,educated at,M.V. Frunze Military Academy,What was Boris Gromov educated at?,M.V. Frunze Military Academy
Nikolai Valuev,native language,Russian,What is the native language of Nikolai Valuev?,Russian
Nikolai Valuev,member of political party,United Russia,What is the member of political party of Nikolai Valuev?,United Russia
Patriarch Alexius II,consecrator,Nikodim,Who is the consecrator of Patriarch Alexius II?,Nikodim
Nikolai Valuev,country of citizenship,Russia,What is the country of citizenship of Nikolai Valuev?,Russia
Nikolai Valuev,country for sport,Russia,What is the country for sport of Nikolai Valuev?,Russia
Patriarch Alexius II,social classification,clergy,What is the social classification of Patriarch Alexius II?,clergy
Nikolai Valuev,educated at,"Lesgaft National State University of Physical Education, Sport and Health",What was Nikolai Valuev educated at?,"Lesgaft National State University of Physical Education, Sport and Health"
Nikolai Valuev,sport,boxing,What is the sport of Nikolai Valuev?,boxing
Boris Gromov,sex or gender,male,What is the sex or gender of Boris Gromov?,male
Patriarch Alexius II,manner of death,natural causes,What is the manner of death of Patriarch Alexius II?,natural causes
Nikolai Valuev,sex or gender,male,What is the sex or gender of Nikolai Valuev?,male
Nikolai Valuev,medical condition,gigantism,What is the medical condition of Nikolai Valuev?,gigantism
Alexei Navalny,significant event,incarceration,What is the significant event of Alexei Navalny?,incarceration
Alexei Navalny,partner in business or sport,Ruslan Shaveddinov,Who is the partner in business or sport of Alexei Navalny?,Ruslan Shaveddinov
Alexei Navalny,described by source,Navalny,Who is the described by source of Alexei Navalny?,Navalny
Herman Gref,affiliation,Sberbank,What is the affiliation of Herman Gref?,Sberbank
Anatoly Chubais,native language,Russian,What is the native language of Anatoly Chubais?,Russian
Anatoly Chubais,employer,Moscow Institute of Physics and Technology,What is the employer of Anatoly Chubais?,Moscow Institute of Physics and Technology
Alexei Navalny,writing language,Russian,What is the writing language of Alexei Navalny?,Russian
Anatoly Chubais,spouse,Avdotya Smirnova,Who is the spouse of Anatoly Chubais?,Avdotya Smirnova
Sergey Lavrov,native language,Russian,What is the native language of Sergey Lavrov?,Russian
Anatoly Chubais,sex or gender,male,What is the sex or gender of Anatoly Chubais?,male
Sergey Lavrov,educated at,Moscow State Institute of International Relations,What was Sergey Lavrov educated at?,Moscow State Institute of International Relations
Vladimir Dzhanibekov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Vladimir Dzhanibekov?,Communist Party of the Soviet Union
Vladimir Dzhanibekov,educated at,Saint Petersburg State University,What was Vladimir Dzhanibekov educated at?,Saint Petersburg State University
Sergey Lavrov,sex or gender,male,What is the sex or gender of Sergey Lavrov?,male
Vladimir Dzhanibekov,employer,Tomsk State University,What is the employer of Vladimir Dzhanibekov?,Tomsk State University
Mikhail Bakunin,native language,Russian,What is the native language of Mikhail Bakunin?,Russian
Mikhail Bakunin,place of death,Bern,What is the place of death of Mikhail Bakunin?,Bern
Mikhail Bakunin,field of work,philosophy,What is the field of work of Mikhail Bakunin?,philosophy
Vladimir Dzhanibekov,sex or gender,male,What is the sex or gender of Vladimir Dzhanibekov?,male
Mikhail Bakunin,educated at,Humboldt University of Berlin,What was Mikhail Bakunin educated at?,Humboldt University of Berlin
Vladimir Dzhanibekov,military or police rank,major general,What is the military or police rank of Vladimir Dzhanibekov?,major general
Mikhail Bakunin,father,Aleksandr Bakunin,Who is the father of Mikhail Bakunin?,Aleksandr Bakunin
Mikhail Bakunin,religion or worldview,atheism,What is the religion or worldview of Mikhail Bakunin?,atheism
Pavel Solovyov,native language,Russian,What is the native language of Pavel Solovyov?,Russian
Mikhail Bakunin,family,Bakunin,Who is the family of Mikhail Bakunin?,Bakunin
Mikhail Bakunin,child,Maria Bakunin,Who is the child of Mikhail Bakunin?,Maria Bakunin
Mikhail Bakunin,sex or gender,male,What is the sex or gender of Mikhail Bakunin?,male
Pavel Solovyov,place of birth,Zavolzhsk,What is the place of birth of Pavel Solovyov?,Zavolzhsk
Pavel Solovyov,employer,State National Research Polytechnical University of Perm,What is the employer of Pavel Solovyov?,State National Research Polytechnical University of Perm
Pavel Solovyov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Pavel Solovyov?,Communist Party of the Soviet Union
Pavel Solovyov,work location,State National Research Polytechnical University of Perm,What is the work location of Pavel Solovyov?,State National Research Polytechnical University of Perm
