subject,relation,object,question,label
Mauritania,highest point,Kediet ej Jill,Who is the highest point of Mauritania?,Kediet ej Jill
Mauritania,central bank,Central Bank of Mauritania,What is the central bank of Mauritania?,Central Bank of Mauritania
Mauritania,replaces,French West Africa,What does Mauritania replace?,French West Africa
Mauritania,driving side,right,What is the driving side of Mauritania?,right
Mauritania,history of topic,history of Mauritania,What is the history of topic of Mauritania?,history of Mauritania
Montenegro,official language,Montenegrin,What is the official language of Montenegro?,Montenegrin
Mauritania,madhhab,Malikism,What is the madhhab of Mauritania?,Malikism
Mauritania,economy of topic,economy of Mauritania,What is the economy of topic of Mauritania?,economy of Mauritania
Montenegro,currency,Euro,What is the currency of Montenegro?,Euro
Montenegro,legislative body,Parliament of Montenegro,What is the legislative body of Montenegro?,Parliament of Montenegro
Montenegro,basic form of government,republic,What is the basic form of government of Montenegro?,republic
Montenegro,flag,flag of Montenegro,What is the flag of Montenegro?,flag of Montenegro
Montenegro,named after,Lovćen,What was Montenegro named after?,Lovćen
Montenegro,head of state,Jakov Milatović,Who is the head of state of Montenegro?,Jakov Milatović
Morocco,flag,flag of Morocco,What is the flag of Morocco?,flag of Morocco
Morocco,head of state,Mohammed VI of Morocco,Who is the head of state of Morocco?,Mohammed VI of Morocco
Morocco,head of government,Aziz Akhannouch,Who is the head of government of Morocco?,Aziz Akhannouch
Morocco,executive body,Cabinet of Morocco,What is the executive body of Morocco?,Cabinet of Morocco
Morocco,capital,Rabat,What is the capital of Morocco?,Rabat
Morocco,currency,Moroccan dirham,What is the currency of Morocco?,Moroccan dirham
Morocco,basic form of government,constitutional monarchy,What is the basic form of government of Morocco?,constitutional monarchy
Mauritius,currency,Mauritian rupee,What is the currency of Mauritius?,Mauritian rupee
Mauritius,head of government,Pravind Jugnauth,Who is the head of government of Mauritius?,Pravind Jugnauth
Mauritius,flag,flag of Mauritius,What is the flag of Mauritius?,flag of Mauritius
Mauritius,head of state,Prithvirajsing Roopun,Who is the head of state of Mauritius?,Prithvirajsing Roopun
Mauritius,executive body,Government of Mauritius,What is the executive body of Mauritius?,Government of Mauritius
Montenegro,driving side,right,What is the driving side of Montenegro?,right
Montenegro,history of topic,history of Montenegro,What is the history of topic of Montenegro?,history of Montenegro
Mauritius,legislative body,National Assembly of Mauritius,What is the legislative body of Mauritius?,National Assembly of Mauritius
Mauritius,described by source,Encyclopædia Britannica 11th edition,What is the described by source of Mauritius?,Encyclopædia Britannica 11th edition
Mauritius,geography of topic,geography of Mauritius,What is the geography of topic of Mauritius?,geography of Mauritius
Mauritius,central bank,Bank of Mauritius,What is the central bank of Mauritius?,Bank of Mauritius
Vatican City,currency,Euro,What is the currency of Vatican City?,Euro
Vatican City,named after,Vatican Hill,What was Vatican City named after?,Vatican Hill
Vatican City,flag,flag of Vatican City,What is the flag of Vatican City?,flag of Vatican City
Vatican City,head of state,Pope Francis,Who is the head of state of Vatican City?,Pope Francis
Vatican City,heritage designation,World Heritage Site,What is the heritage designation of Vatican City?,World Heritage Site
Vatican City,replaces,Papal States,What does Vatican City replace?,Papal States
Vatican City,present in work,Civilization V,What is the present in work of Vatican City?,Civilization V
Vatican City,foundational text,Lateran Treaty,What is the foundational text of Vatican City?,Lateran Treaty
Vatican City,head of government,Fernando Vérgez Alzaga,Who is the head of government of Vatican City?,Fernando Vérgez Alzaga
Vatican City,owned by,Holy See,What was Vatican City owned by?,Holy See
Vatican City,broadcast by,Vatican Radio,What was Vatican City broadcast by?,Vatican Radio
Vatican City,highest point,Vatican Hill,What is the highest point of Vatican City?,Vatican Hill
Vatican City,driving side,right,What is the driving side of Vatican City?,right
Vatican City,office held by head of state,pope,What is the office held by head of state of Vatican City?,pope
Vatican City,house publication,Acta Apostolicae Sedis,What is the house publication of Vatican City?,Acta Apostolicae Sedis
Mozambique,capital,Maputo,What is the capital of Mozambique?,Maputo
Mozambique,official language,Portuguese,What is the official language of Mozambique?,Portuguese
Mozambique,flag,flag of Mozambique,What is the flag of Mozambique?,flag of Mozambique
Mozambique,named after,Island of Mozambique,What was Mozambique named after?,Island of Mozambique
Mozambique,headquarters location,Maputo,What is the headquarters location of Mozambique?,Maputo
Mozambique,currency,Mozambican metical,What is the currency of Mozambique?,Mozambican metical
Mozambique,head of state,Filipe Nyusi,Who is the head of state of Mozambique?,Filipe Nyusi
Mozambique,legislative body,Assembly of the Republic,What is the legislative body of Mozambique?,Assembly of the Republic
Mozambique,head of government,Adriano Maleiane,Who is the head of government of Mozambique?,Adriano Maleiane
Mozambique,central bank,Bank of Mozambique,What is the central bank of Mozambique?,Bank of Mozambique
Mozambique,located in/on physical feature,Southern Africa,What is the located in/on physical feature of Mozambique?,Southern Africa
Mozambique,lowest point,Mozambique Channel,What is the lowest point of Mozambique?,Mozambique Channel
Mozambique,history of topic,history of Mozambique,What is the history of topic of Mozambique?,history of Mozambique
Morocco,central bank,Bank Al-Maghrib,What is the central bank of Morocco?,Bank Al-Maghrib
Morocco,highest point,Jbel Toubkal,Who is the highest point of Morocco?,Jbel Toubkal
Morocco,driving side,right,What is the driving side of Morocco?,right
Morocco,visitor center,Moroccan National Tourism Office,What is the visitor center of Morocco?,Moroccan National Tourism Office
Morocco,geography of topic,geography of Morocco,What is the geography of topic of Morocco?,geography of Morocco
Morocco,madhhab,Malikism,What is the madhhab of Morocco?,Malikism
Morocco,history of topic,history of Morocco,What is the history of topic of Morocco?,history of Morocco
Indonesia,capital,Jakarta,What is the capital of Indonesia?,Jakarta
Indonesia,official language,Indonesian,What is the official language of Indonesia?,Indonesian
Indonesia,basic form of government,republic,What is the basic form of government of Indonesia?,republic
Indonesia,flag,flag of Indonesia,What is the flag of Indonesia?,flag of Indonesia
Indonesia,currency,rupiah,What is the currency of Indonesia?,rupiah
Indonesia,named after,Indian subcontinent,What was Indonesia named after?,Indian subcontinent
Indonesia,legislative body,People's Consultative Assembly,What is the legislative body of Indonesia?,People's Consultative Assembly
Indonesia,head of government,Joko Widodo,Who is the head of government of Indonesia?,Joko Widodo
Indonesia,head of state,Joko Widodo,Who is the head of state of Indonesia?,Joko Widodo
Indonesia,highest judicial authority,Supreme Court of the Republic of Indonesia,What is the highest judicial authority of Indonesia?,Supreme Court of the Republic of Indonesia
Indonesia,office held by head of state,President of Indonesia,What is the office held by head of state of Indonesia?,President of Indonesia
Indonesia,history of topic,History of Indonesia,What is the history of topic of Indonesia?,History of Indonesia
Indonesia,geography of topic,geography of Indonesia,What is the geography of topic of Indonesia?,geography of Indonesia
Niger,central bank,Central Bank of West African States,What is the central bank of Niger?,Central Bank of West African States
Niger,replaces,French West Africa,What does Niger replace?,French West Africa
Niger,history of topic,history of Niger,What is the history of topic of Niger?,history of Niger
Niger,driving side,right,What is the driving side of Niger?,right
Niger,demographics of topic,demographics of Niger,What is the demographics of topic of Niger?,demographics of Niger
Niger,madhhab,Malikism,What is the madhhab of Niger?,Malikism
Indonesia,public holiday,Independence Day,What is the public holiday of Indonesia?,Independence Day
Indonesia,highest point,Puncak Jaya,What is the highest point of Indonesia?,Puncak Jaya
Indonesia,office held by head of government,President of Indonesia,What is the office held by head of government of Indonesia?,President of Indonesia
Namibia,official language,English,What is the official language of Namibia?,English
Namibia,head of state,Nangolo Mbumba,Who is the head of state of Namibia?,Nangolo Mbumba
Namibia,flag,flag of Namibia,What is the flag of Namibia?,flag of Namibia
Namibia,capital,Windhoek,What is the capital of Namibia?,Windhoek
Namibia,central bank,Bank of Namibia,What is the central bank of Namibia?,Bank of Namibia
Namibia,located in/on physical feature,Southern Africa,What is the located in/on physical feature of Namibia?,Southern Africa
Namibia,history of topic,history of Namibia,What is the history of topic of Namibia?,history of Namibia
Nigeria,official language,English,What is the official language of Nigeria?,English
Nigeria,currency,naira,What is the currency of Nigeria?,naira
Nigeria,flag,flag of Nigeria,What is the flag of Nigeria?,flag of Nigeria
Nigeria,capital,Abuja,What is the capital of Nigeria?,Abuja
Nigeria,basic form of government,federal republic,What is the basic form of government of Nigeria?,federal republic
Nigeria,highest judicial authority,Supreme Court of Nigeria,What is the highest judicial authority of Nigeria?,Supreme Court of Nigeria
Indonesia,railway traffic side,right,What is the railway traffic side of Indonesia?,right
Nigeria,madhhab,Malikism,What is the madhhab of Nigeria?,Malikism
South Africa,currency,rand,What is the currency of South Africa?,rand
South Africa,basic form of government,representative democracy,What is the basic form of government of South Africa?,representative democracy
South Africa,twinned administrative body,Aisai,What is the twinned administrative body of South Africa?,Aisai
South Africa,highest judicial authority,Constitutional Court of South Africa,What is the highest judicial authority of South Africa?,Constitutional Court of South Africa
South Africa,flag,flag of South Africa,What is the flag of South Africa?,flag of South Africa
South Africa,head of state,Cyril Ramaphosa,Who is the head of state of South Africa?,Cyril Ramaphosa
South Africa,anthem,national anthem of South Africa,What does South Africa anthem?,national anthem of South Africa
South Africa,head of government,Cyril Ramaphosa,Who is the head of government of South Africa?,Cyril Ramaphosa
South Africa,central bank,South African Reserve Bank,What is the central bank of South Africa?,South African Reserve Bank
South Africa,described by source,Encyclopædia Britannica 11th edition,What is the described by source of South Africa?,Encyclopædia Britannica 11th edition
